Report ID,Years Covered,Country Name,Region,Commodity,Payments Received by Government from Covered Companies (US$),Payments Made by Covered Companies (US$),Total GDP US$ nominal,Population,Extractive revenues (% GDP),"Revenue, excluding grants (% GDP)","Revenue, excluding grants",Total government revenues (US$),Extractive revenues (%  revenues excluding grants),"Extractive exports (US$), UNCTAD","Total exports (US$), UNCTAD",Extractive exports (% total exports),ODA (US$),Extractive revenues (% ODA),"Health expenditure, public (% of GDP)",Health expenditure (US$),Extractive revenues (% health budget),Public spending on education (% of GDP) ,Public spending on education (US$),Public spending (US$),Extractive revenues (% education budget),TI Corruption Perception Index,Poverty Headcount (%pop) - WB,Life expectancy at birth - WB,Infant mortality - WB,Primary school enrolment - WB,RGI score (2010),RGI score (2013),Voice and Accountability WGI score,Political Stability WGI score,Government Effectiveness WGI score,Regulatory Quality WGI score,Control of Corruption WGI score
Peru2012,2012,Peru,Latin America and Caribbean,Onyx,,,1.92628E+11,29987800,0.03,0.22,41435842993,5480907241,0.13,29761875411,51063297000,0.58,393820000,13.92,0.03,5317432530,1.03,0.03,5778854825,5317432530,1.03,38,25.8,74.52,13.6,..,76.8,72.82,0.07,-0.86,-0.16,0.49,-0.39
Peru2012,2012,Peru,Latin America and Caribbean,Phosphate rock,,,1.92628E+11,29987800,0.03,0.22,41435842993,5480907241,0.13,29761875411,51063297000,0.58,393820000,13.92,0.03,5317432530,1.03,0.03,5778854825,5317432530,1.03,38,25.8,74.52,13.6,..,76.8,72.82,0.07,-0.86,-0.16,0.49,-0.39
Peru2012,2012,Peru,Latin America and Caribbean,Pig iron,,,1.92628E+11,29987800,0.03,0.22,41435842993,5480907241,0.13,29761875411,51063297000,0.58,393820000,13.92,0.03,5317432530,1.03,0.03,5778854825,5317432530,1.03,38,25.8,74.52,13.6,..,76.8,72.82,0.07,-0.86,-0.16,0.49,-0.39
Peru2012,2012,Peru,Latin America and Caribbean,Quartz and quartzite (crushed),,,1.92628E+11,29987800,0.03,0.22,41435842993,5480907241,0.13,29761875411,51063297000,0.58,393820000,13.92,0.03,5317432530,1.03,0.03,5778854825,5317432530,1.03,38,25.8,74.52,13.6,..,76.8,72.82,0.07,-0.86,-0.16,0.49,-0.39
Peru2012,2012,Peru,Latin America and Caribbean,Salt,,,1.92628E+11,29987800,0.03,0.22,41435842993,5480907241,0.13,29761875411,51063297000,0.58,393820000,13.92,0.03,5317432530,1.03,0.03,5778854825,5317432530,1.03,38,25.8,74.52,13.6,..,76.8,72.82,0.07,-0.86,-0.16,0.49,-0.39
Peru2012,2012,Peru,Latin America and Caribbean,Sand,,,1.92628E+11,29987800,0.03,0.22,41435842993,5480907241,0.13,29761875411,51063297000,0.58,393820000,13.92,0.03,5317432530,1.03,0.03,5778854825,5317432530,1.03,38,25.8,74.52,13.6,..,76.8,72.82,0.07,-0.86,-0.16,0.49,-0.39
Peru2012,2012,Peru,Latin America and Caribbean,"Selenium (metal, refined)",,,1.92628E+11,29987800,0.03,0.22,41435842993,5480907241,0.13,29761875411,51063297000,0.58,393820000,13.92,0.03,5317432530,1.03,0.03,5778854825,5317432530,1.03,38,25.8,74.52,13.6,..,76.8,72.82,0.07,-0.86,-0.16,0.49,-0.39
Peru2012,2012,Peru,Latin America and Caribbean,Silver,,,1.92628E+11,29987800,0.03,0.22,41435842993,5480907241,0.13,29761875411,51063297000,0.58,393820000,13.92,0.03,5317432530,1.03,0.03,5778854825,5317432530,1.03,38,25.8,74.52,13.6,..,76.8,72.82,0.07,-0.86,-0.16,0.49,-0.39
Peru2012,2012,Peru,Latin America and Caribbean,Slate,,,1.92628E+11,29987800,0.03,0.22,41435842993,5480907241,0.13,29761875411,51063297000,0.58,393820000,13.92,0.03,5317432530,1.03,0.03,5778854825,5317432530,1.03,38,25.8,74.52,13.6,..,76.8,72.82,0.07,-0.86,-0.16,0.49,-0.39
Peru2012,2012,Peru,Latin America and Caribbean,Steel (various),,,1.92628E+11,29987800,0.03,0.22,41435842993,5480907241,0.13,29761875411,51063297000,0.58,393820000,13.92,0.03,5317432530,1.03,0.03,5778854825,5317432530,1.03,38,25.8,74.52,13.6,..,76.8,72.82,0.07,-0.86,-0.16,0.49,-0.39
Peru2012,2012,Peru,Latin America and Caribbean,Stone (construction),,,1.92628E+11,29987800,0.03,0.22,41435842993,5480907241,0.13,29761875411,51063297000,0.58,393820000,13.92,0.03,5317432530,1.03,0.03,5778854825,5317432530,1.03,38,25.8,74.52,13.6,..,76.8,72.82,0.07,-0.86,-0.16,0.49,-0.39
Peru2012,2012,Peru,Latin America and Caribbean,Talc,,,1.92628E+11,29987800,0.03,0.22,41435842993,5480907241,0.13,29761875411,51063297000,0.58,393820000,13.92,0.03,5317432530,1.03,0.03,5778854825,5317432530,1.03,38,25.8,74.52,13.6,..,76.8,72.82,0.07,-0.86,-0.16,0.49,-0.39
Peru2012,2012,Peru,Latin America and Caribbean,Tellurium (metal),,,1.92628E+11,29987800,0.03,0.22,41435842993,5480907241,0.13,29761875411,51063297000,0.58,393820000,13.92,0.03,5317432530,1.03,0.03,5778854825,5317432530,1.03,38,25.8,74.52,13.6,..,76.8,72.82,0.07,-0.86,-0.16,0.49,-0.39
Peru2012,2012,Peru,Latin America and Caribbean,Tin,,,1.92628E+11,29987800,0.03,0.22,41435842993,5480907241,0.13,29761875411,51063297000,0.58,393820000,13.92,0.03,5317432530,1.03,0.03,5778854825,5317432530,1.03,38,25.8,74.52,13.6,..,76.8,72.82,0.07,-0.86,-0.16,0.49,-0.39
Peru2012,2012,Peru,Latin America and Caribbean,o/w Tin content of mine output,,,1.92628E+11,29987800,0.03,0.22,41435842993,5480907241,0.13,29761875411,51063297000,0.58,393820000,13.92,0.03,5317432530,1.03,0.03,5778854825,5317432530,1.03,38,25.8,74.52,13.6,..,76.8,72.82,0.07,-0.86,-0.16,0.49,-0.39
Peru2012,2012,Peru,Latin America and Caribbean,o/w Metal,,,1.92628E+11,29987800,0.03,0.22,41435842993,5480907241,0.13,29761875411,51063297000,0.58,393820000,13.92,0.03,5317432530,1.03,0.03,5778854825,5317432530,1.03,38,25.8,74.52,13.6,..,76.8,72.82,0.07,-0.86,-0.16,0.49,-0.39
Peru2012,2012,Peru,Latin America and Caribbean,Travertine,,,1.92628E+11,29987800,0.03,0.22,41435842993,5480907241,0.13,29761875411,51063297000,0.58,393820000,13.92,0.03,5317432530,1.03,0.03,5778854825,5317432530,1.03,38,25.8,74.52,13.6,..,76.8,72.82,0.07,-0.86,-0.16,0.49,-0.39
Peru2012,2012,Peru,Latin America and Caribbean,Tungsten (metal),,,1.92628E+11,29987800,0.03,0.22,41435842993,5480907241,0.13,29761875411,51063297000,0.58,393820000,13.92,0.03,5317432530,1.03,0.03,5778854825,5317432530,1.03,38,25.8,74.52,13.6,..,76.8,72.82,0.07,-0.86,-0.16,0.49,-0.39
Peru2012,2012,Peru,Latin America and Caribbean,Zinc,,,1.92628E+11,29987800,0.03,0.22,41435842993,5480907241,0.13,29761875411,51063297000,0.58,393820000,13.92,0.03,5317432530,1.03,0.03,5778854825,5317432530,1.03,38,25.8,74.52,13.6,..,76.8,72.82,0.07,-0.86,-0.16,0.49,-0.39
Peru2012,2012,Peru,Latin America and Caribbean,o/w Zinc content of mine output,,,1.92628E+11,29987800,0.03,0.22,41435842993,5480907241,0.13,29761875411,51063297000,0.58,393820000,13.92,0.03,5317432530,1.03,0.03,5778854825,5317432530,1.03,38,25.8,74.52,13.6,..,76.8,72.82,0.07,-0.86,-0.16,0.49,-0.39
Peru2012,2012,Peru,Latin America and Caribbean,o/w Metal,,,1.92628E+11,29987800,0.03,0.22,41435842993,5480907241,0.13,29761875411,51063297000,0.58,393820000,13.92,0.03,5317432530,1.03,0.03,5778854825,5317432530,1.03,38,25.8,74.52,13.6,..,76.8,72.82,0.07,-0.86,-0.16,0.49,-0.39
RepublicOfTheCongo2004,2004,Republic of the Congo,Africa,Oil,802597372.7,,4648628839,3448868,0.17,0.33,1522164512,802597372.7,0.53,#N/A,3629864000,..,115480000,6.95,0.02,106366671.1,7.55,0.02,92972576.79,106366671.1,7.55,..,..,53.5,65.9,..,..,..,-0.95,-1.14,-1.12,-0.97,-0.84
RepublicOfTheCongo2005,2005,Republic of the Congo,Africa,Oil,1738493618,,6087002682,3542867,0.29,0.4,2430971693,1738493618,0.72,#N/A,4965797000,..,1425480000,1.22,0.02,111743369.1,15.56,0.02,121740053.6,111743369.1,15.56,..,50.7,54.03,61.6,..,..,..,-1.08,-1.16,-1.28,-1.3,-1.02
RepublicOfTheCongo2006,2006,Republic of the Congo,Africa,Oil,2581804427,,7731261169,3646653,0.33,0.46,3530187254,2581804427,0.73,#N/A,6331731000,..,258300000,10,..,..,..,..,..,..,..,..,..,54.63,57.2,..,..,..,-1.23,-0.94,-1.29,-1.2,-1.05
RepublicOfTheCongo2007,2007,Republic of the Congo,Africa,Total,2553350326,2443821663,8394688589,3758858,0.3,0.41,3408598424,2553350326,0.75,#N/A,6127486000,..,118710000,21.51,..,..,..,..,..,..,..,..,..,55.28,52.9,..,..,..,-1.25,-0.76,-1.34,-1.19,-1.09
RepublicOfTheCongo2007,2007,Republic of the Congo,Africa,Gas,,,8394688589,3758858,0.3,0.41,3408598424,2553350326,0.75,#N/A,6127486000,..,118710000,21.51,..,..,..,..,..,..,..,..,..,55.28,52.9,..,..,..,-1.25,-0.76,-1.34,-1.19,-1.09
RepublicOfTheCongo2007,2007,Republic of the Congo,Africa,Oil,,,8394688589,3758858,0.3,0.41,3408598424,2553350326,0.75,#N/A,6127486000,..,118710000,21.51,..,..,..,..,..,..,..,..,..,55.28,52.9,..,..,..,-1.25,-0.76,-1.34,-1.19,-1.09
RepublicOfTheCongo2008,2008,Republic of the Congo,Africa,Total,4645910136,4608048677,11859015181,3876475,0.39,0.48,5718948065,4645910136,0.81,#N/A,8696195889,..,485000000,9.58,..,..,..,..,..,..,..,..,..,55.93,48.8,..,..,..,-1.16,-0.71,-1.22,-1.26,-1.13
RepublicOfTheCongo2008,2008,Republic of the Congo,Africa,Gas,,,11859015181,3876475,0.39,0.48,5718948065,4645910136,0.81,#N/A,8696195889,..,485000000,9.58,..,..,..,..,..,..,..,..,..,55.93,48.8,..,..,..,-1.16,-0.71,-1.22,-1.26,-1.13
RepublicOfTheCongo2008,2008,Republic of the Congo,Africa,Oil,,,11859015181,3876475,0.39,0.48,5718948065,4645910136,0.81,#N/A,8696195889,..,485000000,9.58,..,..,..,..,..,..,..,..,..,55.93,48.8,..,..,..,-1.16,-0.71,-1.22,-1.26,-1.13
RepublicOfTheCongo2009,2009,Republic of the Congo,Africa,Total,2343960553,2293891128,9593536719,3995146,0.24,..,..,2343960553,..,#N/A,6450847759,..,283280000,8.27,..,..,..,..,..,..,..,..,..,56.58,45.1,..,..,..,-1.1,-0.28,-1.24,-1.28,-1.18
RepublicOfTheCongo2009,2009,Republic of the Congo,Africa,Gas,,,9593536719,3995146,0.24,..,..,2343960553,..,#N/A,6450847759,..,283280000,8.27,..,..,..,..,..,..,..,..,..,56.58,45.1,..,..,..,-1.1,-0.28,-1.24,-1.28,-1.18
RepublicOfTheCongo2009,2009,Republic of the Congo,Africa,Oil,,,9593536719,3995146,0.24,..,..,2343960553,..,#N/A,6450847759,..,283280000,8.27,..,..,..,..,..,..,..,..,..,56.58,45.1,..,..,..,-1.1,-0.28,-1.24,-1.28,-1.18
RepublicOfTheCongo2010,2010,Republic of the Congo,Africa,Total,3195780380,3419011269,12007880067,4111715,0.27,..,..,3195780380,..,#N/A,9757166192,..,1311500000,2.44,0.06,746985002.5,4.28,0.06,720472804,746985002.5,4.28,..,..,57.2,42,..,..,..,-1.06,-0.33,-1.23,-1.27,-1.11
RepublicOfTheCongo2010,2010,Republic of the Congo,Africa,Gas,,,12007880067,4111715,0.27,..,..,3195780380,..,#N/A,9757166192,..,1311500000,2.44,0.06,746985002.5,4.28,0.06,720472804,746985002.5,4.28,..,..,57.2,42,..,..,..,-1.06,-0.33,-1.23,-1.27,-1.11
RepublicOfTheCongo2010,2010,Republic of the Congo,Africa,Oil,,,12007880067,4111715,0.27,..,..,3195780380,..,#N/A,9757166192,..,1311500000,2.44,0.06,746985002.5,4.28,0.06,720472804,746985002.5,4.28,..,..,57.2,42,..,..,..,-1.06,-0.33,-1.23,-1.27,-1.11
RepublicOfTheCongo2011,2011,Republic of the Congo,Africa,Total,5529544307,5551437091,14425606793,4225359,0.38,..,..,5529544307,..,#N/A,12052998097,..,259790000,21.28,..,..,..,..,..,..,..,..,46.5,57.78,39.4,..,..,..,-1.11,-0.36,-1.2,-1.26,-1.08
RepublicOfTheCongo2011,2011,Republic of the Congo,Africa,Gas,,,14425606793,4225359,0.38,..,..,5529544307,..,#N/A,12052998097,..,259790000,21.28,..,..,..,..,..,..,..,..,46.5,57.78,39.4,..,..,..,-1.11,-0.36,-1.2,-1.26,-1.08
RepublicOfTheCongo2011,2011,Republic of the Congo,Africa,Oil,,,14425606793,4225359,0.38,..,..,5529544307,..,#N/A,12052998097,..,259790000,21.28,..,..,..,..,..,..,..,..,46.5,57.78,39.4,..,..,..,-1.11,-0.36,-1.2,-1.26,-1.08
RepublicOfTheCongo2012,2012,Republic of the Congo,Africa,Total,3185676000,3210830000,13677929162,4337051,0.23,..,..,3185676000,..,#N/A,11042902726,..,138600000,22.98,..,..,..,..,..,..,..,..,..,58.3,37.3,..,..,..,-1.16,-0.48,-1.2,-1.38,-1.19
RepublicOfTheCongo2012,2012,Republic of the Congo,Africa,Total Oil & Gas,3182873000,3210427000,13677929162,4337051,0.23,..,..,3185676000,..,#N/A,11042902726,..,138600000,22.98,..,..,..,..,..,..,..,..,..,58.3,37.3,..,..,..,-1.16,-0.48,-1.2,-1.38,-1.19
RepublicOfTheCongo2012,2012,Republic of the Congo,Africa,Gas,,,13677929162,4337051,0.23,..,..,3185676000,..,#N/A,11042902726,..,138600000,22.98,..,..,..,..,..,..,..,..,..,58.3,37.3,..,..,..,-1.16,-0.48,-1.2,-1.38,-1.19
RepublicOfTheCongo2012,2012,Republic of the Congo,Africa,Oil,,,13677929162,4337051,0.23,..,..,3185676000,..,#N/A,11042902726,..,138600000,22.98,..,..,..,..,..,..,..,..,..,58.3,37.3,..,..,..,-1.16,-0.48,-1.2,-1.38,-1.19
RepublicOfTheCongo2012,2012,Republic of the Congo,Africa,Total Mining,2803000,403000,13677929162,4337051,0.23,..,..,3185676000,..,#N/A,11042902726,..,138600000,22.98,..,..,..,..,..,..,..,..,..,58.3,37.3,..,..,..,-1.16,-0.48,-1.2,-1.38,-1.19
RepublicOfTheCongo2012,2012,Republic of the Congo,Africa,Cement,,,13677929162,4337051,0.23,..,..,3185676000,..,#N/A,11042902726,..,138600000,22.98,..,..,..,..,..,..,..,..,..,58.3,37.3,..,..,..,-1.16,-0.48,-1.2,-1.38,-1.19
RepublicOfTheCongo2012,2012,Republic of the Congo,Africa,Diamond,,,13677929162,4337051,0.23,..,..,3185676000,..,#N/A,11042902726,..,138600000,22.98,..,..,..,..,..,..,..,..,..,58.3,37.3,..,..,..,-1.16,-0.48,-1.2,-1.38,-1.19
RepublicOfTheCongo2012,2012,Republic of the Congo,Africa,Gold,,,13677929162,4337051,0.23,..,..,3185676000,..,#N/A,11042902726,..,138600000,22.98,..,..,..,..,..,..,..,..,..,58.3,37.3,..,..,..,-1.16,-0.48,-1.2,-1.38,-1.19
RepublicOfTheCongo2013,2013,Republic of the Congo,Africa,Total ,3041615000,3044743000,14085852120,4447632,0.22,..,..,3041615000,..,#N/A,..,..,..,..,..,..,..,..,..,..,..,..,..,..,35.6,..,..,..,-1.12,-0.47,-1.22,-1.36,-1.19
RepublicOfTheCongo2013,2013,Republic of the Congo,Africa,Oil,,,14085852120,4447632,0.22,..,..,3041615000,..,#N/A,..,..,..,..,..,..,..,..,..,..,..,..,..,..,35.6,..,..,..,-1.12,-0.47,-1.22,-1.36,-1.19
RepublicOfTheCongo2013,2013,Republic of the Congo,Africa,Gas,,,14085852120,4447632,0.22,..,..,3041615000,..,#N/A,..,..,..,..,..,..,..,..,..,..,..,..,..,..,35.6,..,..,..,-1.12,-0.47,-1.22,-1.36,-1.19
SierraLeone2006,2006,Sierra Leone,Africa,Total,7255694.58,7650039.54,1887429110,5280909,0,0.09,167270490.8,7255694.58,0.04,..,304390000,..,380470000,0.02,..,..,..,..,..,..,..,31,..,42.88,124.8,..,38.2,45.71,-0.38,-0.26,-1.16,-1.16,-1.05
SierraLeone2006,2006,Sierra Leone,Africa,Bauxite,771204.04,791668.04,1887429110,5280909,0,0.09,167270490.8,7255694.58,0.04,..,304390000,..,380470000,0.02,..,..,..,..,..,..,..,31,..,42.88,124.8,..,38.2,45.71,-0.38,-0.26,-1.16,-1.16,-1.05
SierraLeone2006,2006,Sierra Leone,Africa,Diamond,4401772.4,4672725.01,1887429110,5280909,0,0.09,167270490.8,7255694.58,0.04,..,304390000,..,380470000,0.02,..,..,..,..,..,..,..,31,..,42.88,124.8,..,38.2,45.71,-0.38,-0.26,-1.16,-1.16,-1.05
SierraLeone2006,2006,Sierra Leone,Africa,Gold,32574.2,33784.61,1887429110,5280909,0,0.09,167270490.8,7255694.58,0.04,..,304390000,..,380470000,0.02,..,..,..,..,..,..,..,31,..,42.88,124.8,..,38.2,45.71,-0.38,-0.26,-1.16,-1.16,-1.05
SierraLeone2006,2006,Sierra Leone,Africa,Iron ore,1413430.39,1531054.77,1887429110,5280909,0,0.09,167270490.8,7255694.58,0.04,..,304390000,..,380470000,0.02,..,..,..,..,..,..,..,31,..,42.88,124.8,..,38.2,45.71,-0.38,-0.26,-1.16,-1.16,-1.05
SierraLeone2006,2006,Sierra Leone,Africa,Titanium minerals & Zircon,636712.55,645807.11,1887429110,5280909,0,0.09,167270490.8,7255694.58,0.04,..,304390000,..,380470000,0.02,..,..,..,..,..,..,..,31,..,42.88,124.8,..,38.2,45.71,-0.38,-0.26,-1.16,-1.16,-1.05
SierraLeone2006,2006,Sierra Leone,Africa,o/w Ilmenite concentrate,,,1887429110,5280909,0,0.09,167270490.8,7255694.58,0.04,..,304390000,..,380470000,0.02,..,..,..,..,..,..,..,31,..,42.88,124.8,..,38.2,45.71,-0.38,-0.26,-1.16,-1.16,-1.05
SierraLeone2006,2006,Sierra Leone,Africa,o/w Rutile concentrate,,,1887429110,5280909,0,0.09,167270490.8,7255694.58,0.04,..,304390000,..,380470000,0.02,..,..,..,..,..,..,..,31,..,42.88,124.8,..,38.2,45.71,-0.38,-0.26,-1.16,-1.16,-1.05
SierraLeone2006,2006,Sierra Leone,Africa,o/w Zirconconium concentrate,,,1887429110,5280909,0,0.09,167270490.8,7255694.58,0.04,..,304390000,..,380470000,0.02,..,..,..,..,..,..,..,31,..,42.88,124.8,..,38.2,45.71,-0.38,-0.26,-1.16,-1.16,-1.05
SierraLeone2007,2007,Sierra Leone,Africa,Total,10201528.67,10475495.66,2158653216,5416015,0,0.08,179850779.8,10201528.67,0.06,..,334189000,..,549780000,0.02,0.03,55243389.65,0.18,0.03,64759596.49,55243389.65,0.18,31,..,43.53,122.2,..,38.2,45.71,-0.25,-0.02,-1.17,-1.07,-0.9
SierraLeone2007,2007,Sierra Leone,Africa,Bauxite,2004501.72,2025451.69,2158653216,5416015,0,0.08,179850779.8,10201528.67,0.06,..,334189000,..,549780000,0.02,0.03,55243389.65,0.18,0.03,64759596.49,55243389.65,0.18,31,..,43.53,122.2,..,38.2,45.71,-0.25,-0.02,-1.17,-1.07,-0.9
SierraLeone2007,2007,Sierra Leone,Africa,Diamond,5413394.85,5441141.63,2158653216,5416015,0,0.08,179850779.8,10201528.67,0.06,..,334189000,..,549780000,0.02,0.03,55243389.65,0.18,0.03,64759596.49,55243389.65,0.18,31,..,43.53,122.2,..,38.2,45.71,-0.25,-0.02,-1.17,-1.07,-0.9
SierraLeone2007,2007,Sierra Leone,Africa,Gold,48410.45,88837.7,2158653216,5416015,0,0.08,179850779.8,10201528.67,0.06,..,334189000,..,549780000,0.02,0.03,55243389.65,0.18,0.03,64759596.49,55243389.65,0.18,31,..,43.53,122.2,..,38.2,45.71,-0.25,-0.02,-1.17,-1.07,-0.9
SierraLeone2007,2007,Sierra Leone,Africa,Iron ore,1998232.2,2142651.28,2158653216,5416015,0,0.08,179850779.8,10201528.67,0.06,..,334189000,..,549780000,0.02,0.03,55243389.65,0.18,0.03,64759596.49,55243389.65,0.18,31,..,43.53,122.2,..,38.2,45.71,-0.25,-0.02,-1.17,-1.07,-0.9
SierraLeone2007,2007,Sierra Leone,Africa,Titanium minerals & Zircon,736989.45,777415.35,2158653216,5416015,0,0.08,179850779.8,10201528.67,0.06,..,334189000,..,549780000,0.02,0.03,55243389.65,0.18,0.03,64759596.49,55243389.65,0.18,31,..,43.53,122.2,..,38.2,45.71,-0.25,-0.02,-1.17,-1.07,-0.9
SierraLeone2007,2007,Sierra Leone,Africa,o/w Ilmenite concentrate,,,2158653216,5416015,0,0.08,179850779.8,10201528.67,0.06,..,334189000,..,549780000,0.02,0.03,55243389.65,0.18,0.03,64759596.49,55243389.65,0.18,31,..,43.53,122.2,..,38.2,45.71,-0.25,-0.02,-1.17,-1.07,-0.9
SierraLeone2007,2007,Sierra Leone,Africa,o/w Rutile concentrate,,,2158653216,5416015,0,0.08,179850779.8,10201528.67,0.06,..,334189000,..,549780000,0.02,0.03,55243389.65,0.18,0.03,64759596.49,55243389.65,0.18,31,..,43.53,122.2,..,38.2,45.71,-0.25,-0.02,-1.17,-1.07,-0.9
SierraLeone2007,2007,Sierra Leone,Africa,o/w Zirconconium concentrate,,,2158653216,5416015,0,0.08,179850779.8,10201528.67,0.06,..,334189000,..,549780000,0.02,0.03,55243389.65,0.18,0.03,64759596.49,55243389.65,0.18,31,..,43.53,122.2,..,38.2,45.71,-0.25,-0.02,-1.17,-1.07,-0.9
SierraLeone2008,2008,Sierra Leone,Africa,Total,4427564.21,7476297.14,2505620417,5532139,0,0.09,221865883.5,4427564.21,0.02,..,334931000,..,378210000,0.01,0.02,60490938.66,0.07,0.02,50112408.33,60490938.66,0.07,31,..,44.07,119.6,..,38.2,45.71,-0.17,-0.21,-1.16,-0.97,-0.96
SierraLeone2008,2008,Sierra Leone,Africa,Total Oil & Gas,1072246,726850,2505620417,5532139,0,0.09,221865883.5,4427564.21,0.02,..,334931000,..,378210000,0.01,0.02,60490938.66,0.07,0.02,50112408.33,60490938.66,0.07,31,..,44.07,119.6,..,38.2,45.71,-0.17,-0.21,-1.16,-0.97,-0.96
SierraLeone2008,2008,Sierra Leone,Africa,Gas,,,2505620417,5532139,0,0.09,221865883.5,4427564.21,0.02,..,334931000,..,378210000,0.01,0.02,60490938.66,0.07,0.02,50112408.33,60490938.66,0.07,31,..,44.07,119.6,..,38.2,45.71,-0.17,-0.21,-1.16,-0.97,-0.96
SierraLeone2008,2008,Sierra Leone,Africa,Oil,,,2505620417,5532139,0,0.09,221865883.5,4427564.21,0.02,..,334931000,..,378210000,0.01,0.02,60490938.66,0.07,0.02,50112408.33,60490938.66,0.07,31,..,44.07,119.6,..,38.2,45.71,-0.17,-0.21,-1.16,-0.97,-0.96
SierraLeone2008,2008,Sierra Leone,Africa,Total Mining,3355318.21,6749447.14,2505620417,5532139,0,0.09,221865883.5,4427564.21,0.02,..,334931000,..,378210000,0.01,0.02,60490938.66,0.07,0.02,50112408.33,60490938.66,0.07,31,..,44.07,119.6,..,38.2,45.71,-0.17,-0.21,-1.16,-0.97,-0.96
SierraLeone2008,2008,Sierra Leone,Africa,Bauxite,286131,941518.17,2505620417,5532139,0,0.09,221865883.5,4427564.21,0.02,..,334931000,..,378210000,0.01,0.02,60490938.66,0.07,0.02,50112408.33,60490938.66,0.07,31,..,44.07,119.6,..,38.2,45.71,-0.17,-0.21,-1.16,-0.97,-0.96
SierraLeone2008,2008,Sierra Leone,Africa,Diamond,2379770,2726162.08,2505620417,5532139,0,0.09,221865883.5,4427564.21,0.02,..,334931000,..,378210000,0.01,0.02,60490938.66,0.07,0.02,50112408.33,60490938.66,0.07,31,..,44.07,119.6,..,38.2,45.71,-0.17,-0.21,-1.16,-0.97,-0.96
SierraLeone2008,2008,Sierra Leone,Africa,Gold,194863.69,279590,2505620417,5532139,0,0.09,221865883.5,4427564.21,0.02,..,334931000,..,378210000,0.01,0.02,60490938.66,0.07,0.02,50112408.33,60490938.66,0.07,31,..,44.07,119.6,..,38.2,45.71,-0.17,-0.21,-1.16,-0.97,-0.96
SierraLeone2008,2008,Sierra Leone,Africa,Iron ore,33754.53,2234995,2505620417,5532139,0,0.09,221865883.5,4427564.21,0.02,..,334931000,..,378210000,0.01,0.02,60490938.66,0.07,0.02,50112408.33,60490938.66,0.07,31,..,44.07,119.6,..,38.2,45.71,-0.17,-0.21,-1.16,-0.97,-0.96
SierraLeone2008,2008,Sierra Leone,Africa,Titanium minerals & Zircon,460799,567181.89,2505620417,5532139,0,0.09,221865883.5,4427564.21,0.02,..,334931000,..,378210000,0.01,0.02,60490938.66,0.07,0.02,50112408.33,60490938.66,0.07,31,..,44.07,119.6,..,38.2,45.71,-0.17,-0.21,-1.16,-0.97,-0.96
SierraLeone2008,2008,Sierra Leone,Africa,o/w Ilmenite concentrate,,,2505620417,5532139,0,0.09,221865883.5,4427564.21,0.02,..,334931000,..,378210000,0.01,0.02,60490938.66,0.07,0.02,50112408.33,60490938.66,0.07,31,..,44.07,119.6,..,38.2,45.71,-0.17,-0.21,-1.16,-0.97,-0.96
SierraLeone2008,2008,Sierra Leone,Africa,o/w Rutile concentrate,,,2505620417,5532139,0,0.09,221865883.5,4427564.21,0.02,..,334931000,..,378210000,0.01,0.02,60490938.66,0.07,0.02,50112408.33,60490938.66,0.07,31,..,44.07,119.6,..,38.2,45.71,-0.17,-0.21,-1.16,-0.97,-0.96
SierraLeone2008,2008,Sierra Leone,Africa,o/w Zirconconium concentrate,,,2505620417,5532139,0,0.09,221865883.5,4427564.21,0.02,..,334931000,..,378210000,0.01,0.02,60490938.66,0.07,0.02,50112408.33,60490938.66,0.07,31,..,44.07,119.6,..,38.2,45.71,-0.17,-0.21,-1.16,-0.97,-0.96
SierraLeone2009,2009,Sierra Leone,Africa,Total,5875778,6091293.36,2453972925,5641182,0,0.09,221556569.6,5875778,0.03,..,373932000,..,448260000,0.01,0.03,68157380.22,0.09,0.03,73619187.76,68157380.22,0.09,31,..,44.5,116.9,..,38.2,45.71,-0.26,-0.3,-1.22,-0.78,-0.94
SierraLeone2009,2009,Sierra Leone,Africa,Total Oil & Gas,1032767,1032767,2453972925,5641182,0,0.09,221556569.6,5875778,0.03,..,373932000,..,448260000,0.01,0.03,68157380.22,0.09,0.03,73619187.76,68157380.22,0.09,31,..,44.5,116.9,..,38.2,45.71,-0.26,-0.3,-1.22,-0.78,-0.94
SierraLeone2009,2009,Sierra Leone,Africa,Gas,,,2453972925,5641182,0,0.09,221556569.6,5875778,0.03,..,373932000,..,448260000,0.01,0.03,68157380.22,0.09,0.03,73619187.76,68157380.22,0.09,31,..,44.5,116.9,..,38.2,45.71,-0.26,-0.3,-1.22,-0.78,-0.94
SierraLeone2009,2009,Sierra Leone,Africa,Oil,,,2453972925,5641182,0,0.09,221556569.6,5875778,0.03,..,373932000,..,448260000,0.01,0.03,68157380.22,0.09,0.03,73619187.76,68157380.22,0.09,31,..,44.5,116.9,..,38.2,45.71,-0.26,-0.3,-1.22,-0.78,-0.94
SierraLeone2009,2009,Sierra Leone,Africa,Total Mining,4843011,5058526.36,2453972925,5641182,0,0.09,221556569.6,5875778,0.03,..,373932000,..,448260000,0.01,0.03,68157380.22,0.09,0.03,73619187.76,68157380.22,0.09,31,..,44.5,116.9,..,38.2,45.71,-0.26,-0.3,-1.22,-0.78,-0.94
