Report ID,Year,Country,Lookup,Region,Sector,Mining,Gas,Oil,Commodity,Total extractive government receipts (US$),"Total Government Revenue, IMF data.","Total Government Revenue, excluding grants, WB data.",Total GDP (US$ nominal),Total Production Value (US$),Health expenditure (US$),Public spending on education (% of GDP) ,ODA (US$)
Peru2006,2006,Peru,2006_Peru,Latin America and Caribbean,Mining,yes,no,no,"Selenium (metal, refined)",2926435260,15629777863,17703684394,87985689388,4083697023,2241549819,0.0254763,463440000
Peru2006,2006,Peru,2006_Peru,Latin America and Caribbean,Mining,yes,no,no,Silver,2926435260,15629777863,17703684394,87985689388,1289955435,2241549819,0.0254763,463440000
Peru2006,2006,Peru,2006_Peru,Latin America and Caribbean,Mining,yes,no,no,o/w Native,2926435260,15629777863,17703684394,87985689388,,2241549819,0.0254763,463440000
Peru2006,2006,Peru,2006_Peru,Latin America and Caribbean,Mining,yes,no,no,o/w Sulfuric acid,2926435260,15629777863,17703684394,87985689388,,2241549819,0.0254763,463440000
Peru2006,2006,Peru,2006_Peru,Latin America and Caribbean,Mining,yes,no,no,Tellurium (metal),2926435260,15629777863,17703684394,87985689388,3293000000,2241549819,0.0254763,463440000
Peru2006,2006,Peru,2006_Peru,Latin America and Caribbean,Mining,yes,no,no,Tin,2926435260,15629777863,17703684394,87985689388,355579521.9,2241549819,0.0254763,463440000
Peru2006,2006,Peru,2006_Peru,Latin America and Caribbean,Mining,yes,no,no,o/w Tin content of mine output,2926435260,15629777863,17703684394,87985689388,,2241549819,0.0254763,463440000
Peru2006,2006,Peru,2006_Peru,Latin America and Caribbean,Mining,yes,no,no,o/w Metal,2926435260,15629777863,17703684394,87985689388,,2241549819,0.0254763,463440000
Peru2006,2006,Peru,2006_Peru,Latin America and Caribbean,Mining,yes,no,no,Zinc,2926435260,15629777863,17703684394,87985689388,573994879.2,2241549819,0.0254763,463440000
Peru2006,2006,Peru,2006_Peru,Latin America and Caribbean,Mining,yes,no,no,o/w Zinc content of mine output,2926435260,15629777863,17703684394,87985689388,,2241549819,0.0254763,463440000
Peru2006,2006,Peru,2006_Peru,Latin America and Caribbean,Mining,yes,no,no,o/w Metal,2926435260,15629777863,17703684394,87985689388,,2241549819,0.0254763,463440000
Peru2007,2007,Peru,2007_Peru,Latin America and Caribbean,"Oil, Gas, Mining",yes,yes,yes,Total,3125388073,17716671734,21426250045,1.02172E+11,22602945343,2553560909,0.0249927,307030000
Peru2007,2007,Peru,2007_Peru,Latin America and Caribbean,"Oil, Gas",no,yes,yes,Total Oil & Gas,3125388073,17716671734,21426250045,1.02172E+11,3131219700,2553560909,0.0249927,307030000
Peru2007,2007,Peru,2007_Peru,Latin America and Caribbean,Gas,no,yes,no,Gas,3125388073,17716671734,21426250045,1.02172E+11,614646900,2553560909,0.0249927,307030000
Peru2007,2007,Peru,2007_Peru,Latin America and Caribbean,Oil,no,no,yes,Oil,3125388073,17716671734,21426250045,1.02172E+11,2516572800,2553560909,0.0249927,307030000
Peru2007,2007,Peru,2007_Peru,Latin America and Caribbean,Mining,yes,no,no,Total Mining,3125388073,17716671734,21426250045,1.02172E+11,19471725643,2553560909,0.0249927,307030000
Peru2007,2007,Peru,2007_Peru,Latin America and Caribbean,Mining,yes,no,no,Bismuth (metal),3125388073,17716671734,21426250045,1.02172E+11,34555239.07,2553560909,0.0249927,307030000
Peru2007,2007,Peru,2007_Peru,Latin America and Caribbean,Mining,yes,no,no,Copper,3125388073,17716671734,21426250045,1.02172E+11,4602972370,2553560909,0.0249927,307030000
Peru2007,2007,Peru,2007_Peru,Latin America and Caribbean,Mining,yes,no,no,o/w Copper content in mine output,3125388073,17716671734,21426250045,1.02172E+11,,2553560909,0.0249927,307030000
Peru2007,2007,Peru,2007_Peru,Latin America and Caribbean,Mining,yes,no,no,o/w Metal (smelter),3125388073,17716671734,21426250045,1.02172E+11,,2553560909,0.0249927,307030000
Peru2007,2007,Peru,2007_Peru,Latin America and Caribbean,Mining,yes,no,no,"o/w Metal (refined, primary)",3125388073,17716671734,21426250045,1.02172E+11,,2553560909,0.0249927,307030000
Peru2007,2007,Peru,2007_Peru,Latin America and Caribbean,Mining,yes,no,no,Gold,3125388073,17716671734,21426250045,1.02172E+11,3813298962,2553560909,0.0249927,307030000
Peru2007,2007,Peru,2007_Peru,Latin America and Caribbean,Mining,yes,no,no,Indium,3125388073,17716671734,21426250045,1.02172E+11,3975000,2553560909,0.0249927,307030000
Peru2007,2007,Peru,2007_Peru,Latin America and Caribbean,Mining,yes,no,no,Iron ore,3125388073,17716671734,21426250045,1.02172E+11,936426825,2553560909,0.0249927,307030000
Peru2007,2007,Peru,2007_Peru,Latin America and Caribbean,Mining,yes,no,no,Lead,3125388073,17716671734,21426250045,1.02172E+11,301275217,2553560909,0.0249927,307030000
Peru2007,2007,Peru,2007_Peru,Latin America and Caribbean,Mining,yes,no,no,o/w Lead content of mine output,3125388073,17716671734,21426250045,1.02172E+11,,2553560909,0.0249927,307030000
Peru2007,2007,Peru,2007_Peru,Latin America and Caribbean,Mining,yes,no,no,o/w Metal,3125388073,17716671734,21426250045,1.02172E+11,,2553560909,0.0249927,307030000
Peru2007,2007,Peru,2007_Peru,Latin America and Caribbean,Mining,yes,no,no,Pig iron,3125388073,17716671734,21426250045,1.02172E+11,,2553560909,0.0249927,307030000
Peru2007,2007,Peru,2007_Peru,Latin America and Caribbean,Mining,yes,no,no,"Selenium (metal, refined)",3125388073,17716671734,21426250045,1.02172E+11,4351928605,2553560909,0.0249927,307030000
Peru2007,2007,Peru,2007_Peru,Latin America and Caribbean,Mining,yes,no,no,Shell,3125388073,17716671734,21426250045,1.02172E+11,33880,2553560909,0.0249927,307030000
Peru2007,2007,Peru,2007_Peru,Latin America and Caribbean,Mining,yes,no,no,Silver,3125388073,17716671734,21426250045,1.02172E+11,1507397543,2553560909,0.0249927,307030000
Peru2007,2007,Peru,2007_Peru,Latin America and Caribbean,Mining,yes,no,no,o/w Native,3125388073,17716671734,21426250045,1.02172E+11,,2553560909,0.0249927,307030000
Peru2007,2007,Peru,2007_Peru,Latin America and Caribbean,Mining,yes,no,no,o/w Sulfuric acid,3125388073,17716671734,21426250045,1.02172E+11,,2553560909,0.0249927,307030000
Peru2007,2007,Peru,2007_Peru,Latin America and Caribbean,Mining,yes,no,no,Tellurium (metal),3125388073,17716671734,21426250045,1.02172E+11,2870000000,2553560909,0.0249927,307030000
Peru2007,2007,Peru,2007_Peru,Latin America and Caribbean,Mining,yes,no,no,Tin,3125388073,17716671734,21426250045,1.02172E+11,523384189.3,2553560909,0.0249927,307030000
Peru2007,2007,Peru,2007_Peru,Latin America and Caribbean,Mining,yes,no,no,o/w Tin content of mine output,3125388073,17716671734,21426250045,1.02172E+11,,2553560909,0.0249927,307030000
Peru2007,2007,Peru,2007_Peru,Latin America and Caribbean,Mining,yes,no,no,o/w Metal,3125388073,17716671734,21426250045,1.02172E+11,,2553560909,0.0249927,307030000
Peru2007,2007,Peru,2007_Peru,Latin America and Caribbean,Mining,yes,no,no,Zinc,3125388073,17716671734,21426250045,1.02172E+11,526477812.6,2553560909,0.0249927,307030000
Peru2007,2007,Peru,2007_Peru,Latin America and Caribbean,Mining,yes,no,no,o/w Zinc content of mine output,3125388073,17716671734,21426250045,1.02172E+11,,2553560909,0.0249927,307030000
Peru2007,2007,Peru,2007_Peru,Latin America and Caribbean,Mining,yes,no,no,o/w Metal,3125388073,17716671734,21426250045,1.02172E+11,,2553560909,0.0249927,307030000
Peru2008,2008,Peru,2008_Peru,Latin America and Caribbean,"Oil, Gas, Mining",yes,yes,yes,Total,3573697358,21446436814,25498011974,1.21572E+11,26830570791,3251054184,0.0267419,463020000
Peru2008,2008,Peru,2008_Peru,Latin America and Caribbean,"Oil, Gas",no,yes,yes,Total Oil & Gas,3573697358,21446436814,25498011974,1.21572E+11,5469782913,3251054184,0.0267419,463020000
Peru2008,2008,Peru,2008_Peru,Latin America and Caribbean,Gas,no,yes,no,Gas,3573697358,21446436814,25498011974,1.21572E+11,,3251054184,0.0267419,463020000
Peru2008,2008,Peru,2008_Peru,Latin America and Caribbean,Oil,no,no,yes,Oil,3573697358,21446436814,25498011974,1.21572E+11,,3251054184,0.0267419,463020000
Peru2008,2008,Peru,2008_Peru,Latin America and Caribbean,Mining,yes,no,no,Total Mining,3573697358,21446436814,25498011974,1.21572E+11,21360787879,3251054184,0.0267419,463020000
Peru2008,2008,Peru,2008_Peru,Latin America and Caribbean,Mining,yes,no,no,Antimony (metal),3573697358,21446436814,25498011974,1.21572E+11,,3251054184,0.0267419,463020000
Peru2008,2008,Peru,2008_Peru,Latin America and Caribbean,Mining,yes,no,no,Arsenic (white),3573697358,21446436814,25498011974,1.21572E+11,,3251054184,0.0267419,463020000
Peru2008,2008,Peru,2008_Peru,Latin America and Caribbean,Mining,yes,no,no,Barite,3573697358,21446436814,25498011974,1.21572E+11,,3251054184,0.0267419,463020000
Peru2008,2008,Peru,2008_Peru,Latin America and Caribbean,Mining,yes,no,no,Bentonite clay,3573697358,21446436814,25498011974,1.21572E+11,,3251054184,0.0267419,463020000
Peru2008,2008,Peru,2008_Peru,Latin America and Caribbean,Mining,yes,no,no,Bismuth (metal),3573697358,21446436814,25498011974,1.21572E+11,,3251054184,0.0267419,463020000
Peru2008,2008,Peru,2008_Peru,Latin America and Caribbean,Mining,yes,no,no,Boron materials (crude),3573697358,21446436814,25498011974,1.21572E+11,,3251054184,0.0267419,463020000
Peru2008,2008,Peru,2008_Peru,Latin America and Caribbean,Mining,yes,no,no,Cadmium (metal),3573697358,21446436814,25498011974,1.21572E+11,,3251054184,0.0267419,463020000
Peru2008,2008,Peru,2008_Peru,Latin America and Caribbean,Mining,yes,no,no,Cement,3573697358,21446436814,25498011974,1.21572E+11,,3251054184,0.0267419,463020000
Peru2008,2008,Peru,2008_Peru,Latin America and Caribbean,Mining,yes,no,no,Chalk,3573697358,21446436814,25498011974,1.21572E+11,,3251054184,0.0267419,463020000
Peru2008,2008,Peru,2008_Peru,Latin America and Caribbean,Mining,yes,no,no,Coal,3573697358,21446436814,25498011974,1.21572E+11,,3251054184,0.0267419,463020000
Peru2008,2008,Peru,2008_Peru,Latin America and Caribbean,Mining,yes,no,no,Common clay,3573697358,21446436814,25498011974,1.21572E+11,,3251054184,0.0267419,463020000
Peru2008,2008,Peru,2008_Peru,Latin America and Caribbean,Mining,yes,no,no,Copper,3573697358,21446436814,25498011974,1.21572E+11,,3251054184,0.0267419,463020000
Peru2008,2008,Peru,2008_Peru,Latin America and Caribbean,Mining,yes,no,no,Diatomite,3573697358,21446436814,25498011974,1.21572E+11,,3251054184,0.0267419,463020000
Peru2008,2008,Peru,2008_Peru,Latin America and Caribbean,Mining,yes,no,no,Dolomite ,3573697358,21446436814,25498011974,1.21572E+11,,3251054184,0.0267419,463020000
Peru2008,2008,Peru,2008_Peru,Latin America and Caribbean,Mining,yes,no,no,Feldspar,3573697358,21446436814,25498011974,1.21572E+11,,3251054184,0.0267419,463020000
Peru2008,2008,Peru,2008_Peru,Latin America and Caribbean,Mining,yes,no,no,Fire clay,3573697358,21446436814,25498011974,1.21572E+11,,3251054184,0.0267419,463020000
Peru2008,2008,Peru,2008_Peru,Latin America and Caribbean,Mining,yes,no,no,Flagstone,3573697358,21446436814,25498011974,1.21572E+11,,3251054184,0.0267419,463020000
Peru2008,2008,Peru,2008_Peru,Latin America and Caribbean,Mining,yes,no,no,Gold,3573697358,21446436814,25498011974,1.21572E+11,,3251054184,0.0267419,463020000
Peru2008,2008,Peru,2008_Peru,Latin America and Caribbean,Mining,yes,no,no,Granite,3573697358,21446436814,25498011974,1.21572E+11,,3251054184,0.0267419,463020000
Peru2008,2008,Peru,2008_Peru,Latin America and Caribbean,Mining,yes,no,no,Gypsum (crude),3573697358,21446436814,25498011974,1.21572E+11,,3251054184,0.0267419,463020000
Peru2008,2008,Peru,2008_Peru,Latin America and Caribbean,Mining,yes,no,no,Indium,3573697358,21446436814,25498011974,1.21572E+11,,3251054184,0.0267419,463020000
Peru2008,2008,Peru,2008_Peru,Latin America and Caribbean,Mining,yes,no,no,Iron ore,3573697358,21446436814,25498011974,1.21572E+11,,3251054184,0.0267419,463020000
Peru2008,2008,Peru,2008_Peru,Latin America and Caribbean,Mining,yes,no,no,Kaolin clay,3573697358,21446436814,25498011974,1.21572E+11,,3251054184,0.0267419,463020000
Peru2008,2008,Peru,2008_Peru,Latin America and Caribbean,Mining,yes,no,no,Lead,3573697358,21446436814,25498011974,1.21572E+11,,3251054184,0.0267419,463020000
Peru2008,2008,Peru,2008_Peru,Latin America and Caribbean,Mining,yes,no,no,Lime,3573697358,21446436814,25498011974,1.21572E+11,,3251054184,0.0267419,463020000
Peru2008,2008,Peru,2008_Peru,Latin America and Caribbean,Mining,yes,no,no,Limestone,3573697358,21446436814,25498011974,1.21572E+11,,3251054184,0.0267419,463020000
Peru2008,2008,Peru,2008_Peru,Latin America and Caribbean,Mining,yes,no,no,Manganese,3573697358,21446436814,25498011974,1.21572E+11,,3251054184,0.0267419,463020000
Peru2008,2008,Peru,2008_Peru,Latin America and Caribbean,Mining,yes,no,no,Marble,3573697358,21446436814,25498011974,1.21572E+11,,3251054184,0.0267419,463020000
Peru2008,2008,Peru,2008_Peru,Latin America and Caribbean,Mining,yes,no,no,Molybdenum,3573697358,21446436814,25498011974,1.21572E+11,,3251054184,0.0267419,463020000
Peru2008,2008,Peru,2008_Peru,Latin America and Caribbean,Mining,yes,no,no,Nitrogen (fixed - ammonia),3573697358,21446436814,25498011974,1.21572E+11,,3251054184,0.0267419,463020000
Peru2008,2008,Peru,2008_Peru,Latin America and Caribbean,Mining,yes,no,no,Onyx,3573697358,21446436814,25498011974,1.21572E+11,,3251054184,0.0267419,463020000
Peru2008,2008,Peru,2008_Peru,Latin America and Caribbean,Mining,yes,no,no,Phosphate rock,3573697358,21446436814,25498011974,1.21572E+11,,3251054184,0.0267419,463020000
Peru2008,2008,Peru,2008_Peru,Latin America and Caribbean,Mining,yes,no,no,Pig iron,3573697358,21446436814,25498011974,1.21572E+11,,3251054184,0.0267419,463020000
Peru2008,2008,Peru,2008_Peru,Latin America and Caribbean,Mining,yes,no,no,Quartz and quartzite (crushed),3573697358,21446436814,25498011974,1.21572E+11,,3251054184,0.0267419,463020000
Peru2008,2008,Peru,2008_Peru,Latin America and Caribbean,Mining,yes,no,no,Salt,3573697358,21446436814,25498011974,1.21572E+11,,3251054184,0.0267419,463020000
Peru2008,2008,Peru,2008_Peru,Latin America and Caribbean,Mining,yes,no,no,Sand,3573697358,21446436814,25498011974,1.21572E+11,,3251054184,0.0267419,463020000
Peru2008,2008,Peru,2008_Peru,Latin America and Caribbean,Mining,yes,no,no,"Selenium (metal, refined)",3573697358,21446436814,25498011974,1.21572E+11,,3251054184,0.0267419,463020000
Peru2008,2008,Peru,2008_Peru,Latin America and Caribbean,Mining,yes,no,no,Shell,3573697358,21446436814,25498011974,1.21572E+11,,3251054184,0.0267419,463020000
Peru2008,2008,Peru,2008_Peru,Latin America and Caribbean,Mining,yes,no,no,Silver,3573697358,21446436814,25498011974,1.21572E+11,,3251054184,0.0267419,463020000
Peru2008,2008,Peru,2008_Peru,Latin America and Caribbean,Mining,yes,no,no,Slate,3573697358,21446436814,25498011974,1.21572E+11,,3251054184,0.0267419,463020000
Peru2008,2008,Peru,2008_Peru,Latin America and Caribbean,Mining,yes,no,no,Steel,3573697358,21446436814,25498011974,1.21572E+11,,3251054184,0.0267419,463020000
Peru2008,2008,Peru,2008_Peru,Latin America and Caribbean,Mining,yes,no,no,Stone (construction),3573697358,21446436814,25498011974,1.21572E+11,,3251054184,0.0267419,463020000
Peru2008,2008,Peru,2008_Peru,Latin America and Caribbean,Mining,yes,no,no,Sulfur (elemental),3573697358,21446436814,25498011974,1.21572E+11,,3251054184,0.0267419,463020000
Peru2008,2008,Peru,2008_Peru,Latin America and Caribbean,Mining,yes,no,no,Talc,3573697358,21446436814,25498011974,1.21572E+11,,3251054184,0.0267419,463020000
Peru2008,2008,Peru,2008_Peru,Latin America and Caribbean,Mining,yes,no,no,Tellurium (metal),3573697358,21446436814,25498011974,1.21572E+11,,3251054184,0.0267419,463020000
Peru2008,2008,Peru,2008_Peru,Latin America and Caribbean,Mining,yes,no,no,Tin,3573697358,21446436814,25498011974,1.21572E+11,,3251054184,0.0267419,463020000
Peru2008,2008,Peru,2008_Peru,Latin America and Caribbean,Mining,yes,no,no,Travertine,3573697358,21446436814,25498011974,1.21572E+11,,3251054184,0.0267419,463020000
Peru2008,2008,Peru,2008_Peru,Latin America and Caribbean,Mining,yes,no,no,Tungsten (metal),3573697358,21446436814,25498011974,1.21572E+11,,3251054184,0.0267419,463020000
Peru2008,2008,Peru,2008_Peru,Latin America and Caribbean,Mining,yes,no,no,Zinc,3573697358,21446436814,25498011974,1.21572E+11,,3251054184,0.0267419,463020000
Peru2009,2009,Peru,2009_Peru,Latin America and Caribbean,"Oil, Gas, Mining",yes,yes,yes,Total,2965369766,21299754964,22911571833,1.212E+11,21925846718,3535221194,0.0291684,441170000
Peru2009,2009,Peru,2009_Peru,Latin America and Caribbean,"Oil, Gas",no,yes,yes,Total Oil & Gas,2965369766,21299754964,22911571833,1.212E+11,3764019399,3535221194,0.0291684,441170000
Peru2009,2009,Peru,2009_Peru,Latin America and Caribbean,Gas,no,yes,no,Gas,2965369766,21299754964,22911571833,1.212E+11,,3535221194,0.0291684,441170000
Peru2009,2009,Peru,2009_Peru,Latin America and Caribbean,Oil,no,no,yes,Oil,2965369766,21299754964,22911571833,1.212E+11,,3535221194,0.0291684,441170000
Peru2009,2009,Peru,2009_Peru,Latin America and Caribbean,Mining,yes,no,no,Total Mining,2965369766,21299754964,22911571833,1.212E+11,18161827319,3535221194,0.0291684,441170000
Peru2009,2009,Peru,2009_Peru,Latin America and Caribbean,Mining,yes,no,no,Antimony (metal),2965369766,21299754964,22911571833,1.212E+11,,3535221194,0.0291684,441170000
Peru2009,2009,Peru,2009_Peru,Latin America and Caribbean,Mining,yes,no,no,Arsenic (white),2965369766,21299754964,22911571833,1.212E+11,,3535221194,0.0291684,441170000
Peru2009,2009,Peru,2009_Peru,Latin America and Caribbean,Mining,yes,no,no,Barite,2965369766,21299754964,22911571833,1.212E+11,,3535221194,0.0291684,441170000
Peru2009,2009,Peru,2009_Peru,Latin America and Caribbean,Mining,yes,no,no,Bentonite clay,2965369766,21299754964,22911571833,1.212E+11,,3535221194,0.0291684,441170000
Peru2009,2009,Peru,2009_Peru,Latin America and Caribbean,Mining,yes,no,no,Bismuth (metal),2965369766,21299754964,22911571833,1.212E+11,,3535221194,0.0291684,441170000
Peru2009,2009,Peru,2009_Peru,Latin America and Caribbean,Mining,yes,no,no,Boron materials (crude),2965369766,21299754964,22911571833,1.212E+11,,3535221194,0.0291684,441170000
Peru2009,2009,Peru,2009_Peru,Latin America and Caribbean,Mining,yes,no,no,Cadmium (metal),2965369766,21299754964,22911571833,1.212E+11,,3535221194,0.0291684,441170000
Peru2009,2009,Peru,2009_Peru,Latin America and Caribbean,Mining,yes,no,no,Cement,2965369766,21299754964,22911571833,1.212E+11,,3535221194,0.0291684,441170000
Peru2009,2009,Peru,2009_Peru,Latin America and Caribbean,Mining,yes,no,no,Chalk,2965369766,21299754964,22911571833,1.212E+11,,3535221194,0.0291684,441170000
Peru2009,2009,Peru,2009_Peru,Latin America and Caribbean,Mining,yes,no,no,Coal,2965369766,21299754964,22911571833,1.212E+11,,3535221194,0.0291684,441170000
Peru2009,2009,Peru,2009_Peru,Latin America and Caribbean,Mining,yes,no,no,Common clay,2965369766,21299754964,22911571833,1.212E+11,,3535221194,0.0291684,441170000
Peru2009,2009,Peru,2009_Peru,Latin America and Caribbean,Mining,yes,no,no,Copper,2965369766,21299754964,22911571833,1.212E+11,,3535221194,0.0291684,441170000
Peru2009,2009,Peru,2009_Peru,Latin America and Caribbean,Mining,yes,no,no,Diatomite,2965369766,21299754964,22911571833,1.212E+11,,3535221194,0.0291684,441170000
Peru2009,2009,Peru,2009_Peru,Latin America and Caribbean,Mining,yes,no,no,Dolomite ,2965369766,21299754964,22911571833,1.212E+11,,3535221194,0.0291684,441170000
Peru2009,2009,Peru,2009_Peru,Latin America and Caribbean,Mining,yes,no,no,Feldspar,2965369766,21299754964,22911571833,1.212E+11,,3535221194,0.0291684,441170000
Peru2009,2009,Peru,2009_Peru,Latin America and Caribbean,Mining,yes,no,no,Fire clay,2965369766,21299754964,22911571833,1.212E+11,,3535221194,0.0291684,441170000
Peru2009,2009,Peru,2009_Peru,Latin America and Caribbean,Mining,yes,no,no,Flagstone,2965369766,21299754964,22911571833,1.212E+11,,3535221194,0.0291684,441170000
Peru2009,2009,Peru,2009_Peru,Latin America and Caribbean,Mining,yes,no,no,Gold,2965369766,21299754964,22911571833,1.212E+11,,3535221194,0.0291684,441170000
Peru2009,2009,Peru,2009_Peru,Latin America and Caribbean,Mining,yes,no,no,Granite,2965369766,21299754964,22911571833,1.212E+11,,3535221194,0.0291684,441170000
Peru2009,2009,Peru,2009_Peru,Latin America and Caribbean,Mining,yes,no,no,Gypsum (crude),2965369766,21299754964,22911571833,1.212E+11,,3535221194,0.0291684,441170000
Peru2009,2009,Peru,2009_Peru,Latin America and Caribbean,Mining,yes,no,no,Indium,2965369766,21299754964,22911571833,1.212E+11,,3535221194,0.0291684,441170000
Peru2009,2009,Peru,2009_Peru,Latin America and Caribbean,Mining,yes,no,no,Iron ore,2965369766,21299754964,22911571833,1.212E+11,,3535221194,0.0291684,441170000
Peru2009,2009,Peru,2009_Peru,Latin America and Caribbean,Mining,yes,no,no,Kaolin clay,2965369766,21299754964,22911571833,1.212E+11,,3535221194,0.0291684,441170000
Peru2009,2009,Peru,2009_Peru,Latin America and Caribbean,Mining,yes,no,no,Lead,2965369766,21299754964,22911571833,1.212E+11,,3535221194,0.0291684,441170000
Peru2009,2009,Peru,2009_Peru,Latin America and Caribbean,Mining,yes,no,no,Lime,2965369766,21299754964,22911571833,1.212E+11,,3535221194,0.0291684,441170000
Peru2009,2009,Peru,2009_Peru,Latin America and Caribbean,Mining,yes,no,no,Limestone,2965369766,21299754964,22911571833,1.212E+11,,3535221194,0.0291684,441170000
Peru2009,2009,Peru,2009_Peru,Latin America and Caribbean,Mining,yes,no,no,Manganese,2965369766,21299754964,22911571833,1.212E+11,,3535221194,0.0291684,441170000
Peru2009,2009,Peru,2009_Peru,Latin America and Caribbean,Mining,yes,no,no,Marble,2965369766,21299754964,22911571833,1.212E+11,,3535221194,0.0291684,441170000
Peru2009,2009,Peru,2009_Peru,Latin America and Caribbean,Mining,yes,no,no,Molybdenum,2965369766,21299754964,22911571833,1.212E+11,,3535221194,0.0291684,441170000
Peru2009,2009,Peru,2009_Peru,Latin America and Caribbean,Mining,yes,no,no,Nitrogen (fixed - ammonia),2965369766,21299754964,22911571833,1.212E+11,,3535221194,0.0291684,441170000
Peru2009,2009,Peru,2009_Peru,Latin America and Caribbean,Mining,yes,no,no,Onyx,2965369766,21299754964,22911571833,1.212E+11,,3535221194,0.0291684,441170000
Peru2009,2009,Peru,2009_Peru,Latin America and Caribbean,Mining,yes,no,no,Phosphate rock,2965369766,21299754964,22911571833,1.212E+11,,3535221194,0.0291684,441170000
Peru2009,2009,Peru,2009_Peru,Latin America and Caribbean,Mining,yes,no,no,o/w Gross weight,2965369766,21299754964,22911571833,1.212E+11,,3535221194,0.0291684,441170000
Peru2009,2009,Peru,2009_Peru,Latin America and Caribbean,Mining,yes,no,no,o/w P2O5 content,2965369766,21299754964,22911571833,1.212E+11,,3535221194,0.0291684,441170000
Peru2009,2009,Peru,2009_Peru,Latin America and Caribbean,Mining,yes,no,no,Pig iron,2965369766,21299754964,22911571833,1.212E+11,,3535221194,0.0291684,441170000
Peru2009,2009,Peru,2009_Peru,Latin America and Caribbean,Mining,yes,no,no,Quartz and quartzite (crushed),2965369766,21299754964,22911571833,1.212E+11,,3535221194,0.0291684,441170000
Peru2009,2009,Peru,2009_Peru,Latin America and Caribbean,Mining,yes,no,no,Salt,2965369766,21299754964,22911571833,1.212E+11,,3535221194,0.0291684,441170000
Peru2009,2009,Peru,2009_Peru,Latin America and Caribbean,Mining,yes,no,no,Sand,2965369766,21299754964,22911571833,1.212E+11,,3535221194,0.0291684,441170000
Peru2009,2009,Peru,2009_Peru,Latin America and Caribbean,Mining,yes,no,no,"Selenium (metal, refined)",2965369766,21299754964,22911571833,1.212E+11,,3535221194,0.0291684,441170000
Peru2009,2009,Peru,2009_Peru,Latin America and Caribbean,Mining,yes,no,no,Shell,2965369766,21299754964,22911571833,1.212E+11,,3535221194,0.0291684,441170000
Peru2009,2009,Peru,2009_Peru,Latin America and Caribbean,Mining,yes,no,no,Silver,2965369766,21299754964,22911571833,1.212E+11,,3535221194,0.0291684,441170000
Peru2009,2009,Peru,2009_Peru,Latin America and Caribbean,Mining,yes,no,no,Slate,2965369766,21299754964,22911571833,1.212E+11,,3535221194,0.0291684,441170000
Peru2009,2009,Peru,2009_Peru,Latin America and Caribbean,Mining,yes,no,no,Steel,2965369766,21299754964,22911571833,1.212E+11,,3535221194,0.0291684,441170000
Peru2009,2009,Peru,2009_Peru,Latin America and Caribbean,Mining,yes,no,no,Stone (construction),2965369766,21299754964,22911571833,1.212E+11,,3535221194,0.0291684,441170000
Peru2009,2009,Peru,2009_Peru,Latin America and Caribbean,Mining,yes,no,no,Sulfur (elemental),2965369766,21299754964,22911571833,1.212E+11,,3535221194,0.0291684,441170000
Peru2009,2009,Peru,2009_Peru,Latin America and Caribbean,Mining,yes,no,no,Talc,2965369766,21299754964,22911571833,1.212E+11,,3535221194,0.0291684,441170000
Peru2009,2009,Peru,2009_Peru,Latin America and Caribbean,Mining,yes,no,no,Tellurium (metal),2965369766,21299754964,22911571833,1.212E+11,,3535221194,0.0291684,441170000
Peru2009,2009,Peru,2009_Peru,Latin America and Caribbean,Mining,yes,no,no,Tin,2965369766,21299754964,22911571833,1.212E+11,,3535221194,0.0291684,441170000
Peru2009,2009,Peru,2009_Peru,Latin America and Caribbean,Mining,yes,no,no,Travertine,2965369766,21299754964,22911571833,1.212E+11,,3535221194,0.0291684,441170000
Peru2009,2009,Peru,2009_Peru,Latin America and Caribbean,Mining,yes,no,no,Tungsten (metal),2965369766,21299754964,22911571833,1.212E+11,,3535221194,0.0291684,441170000
Peru2009,2009,Peru,2009_Peru,Latin America and Caribbean,Mining,yes,no,no,Zinc,2965369766,21299754964,22911571833,1.212E+11,,3535221194,0.0291684,441170000
Peru2010,2010,Peru,2010_Peru,Latin America and Caribbean,"Oil, Gas, Mining",yes,yes,yes,Total,4358147652,27695048562,29920517395,1.48523E+11,29100004547,3993421932,0.0268876,-255920000
Peru2010,2010,Peru,2010_Peru,Latin America and Caribbean,"Oil, Gas",no,yes,yes,Total Oil & Gas,4358147652,27695048562,29920517395,1.48523E+11,5687106188,3993421932,0.0268876,-255920000
Peru2010,2010,Peru,2010_Peru,Latin America and Caribbean,Gas,no,yes,no,Gas,4358147652,27695048562,29920517395,1.48523E+11,,3993421932,0.0268876,-255920000
Peru2010,2010,Peru,2010_Peru,Latin America and Caribbean,Oil,no,no,yes,Oil,4358147652,27695048562,29920517395,1.48523E+11,,3993421932,0.0268876,-255920000
Peru2010,2010,Peru,2010_Peru,Latin America and Caribbean,Mining,yes,no,no,Total Mining,4358147652,27695048562,29920517395,1.48523E+11,23412898360,3993421932,0.0268876,-255920000
Peru2010,2010,Peru,2010_Peru,Latin America and Caribbean,Mining,yes,no,no,Antimony (metal),4358147652,27695048562,29920517395,1.48523E+11,,3993421932,0.0268876,-255920000
